Domain	Phylum	Class	Order	Family	Genus	Species	tax_id	tax_level	21hA_minus_num	21hA_minus_frac	21hA_plus_num	21hA_plus_frac	21hB_minus_num	21hB_minus_frac	21hB_plus_num	21hB_plus_frac	21hC_minus_num	21hC_minus_frac	21hC_plus_num	21hC_plus_frac	4hA_minus_num	4hA_minus_frac	4hA_plus_num	4hA_plus_frac	4hB_minus_num	4hB_minus_frac	4hB_plus_num	4hB_plus_frac	4hC_minus_num	4hC_minus_frac	4hC_plus_num	4hC_plus_frac	SYTO_10_num	SYTO_10_frac	SYTO_11_num	SYTO_11_frac	SYTO_12_num	SYTO_12_frac	SYTO_13_num	SYTO_13_frac	SYTO_14_num	SYTO_14_frac	SYTO_15_num	SYTO_15_frac	SYTO_16_num	SYTO_16_frac	SYTO_17_num	SYTO_17_frac	SYTO_18_num	SYTO_18_frac	SYTO_1_num	SYTO_1_frac	SYTO_2_num	SYTO_2_frac	SYTO_3_num	SYTO_3_frac	SYTO_4_num	SYTO_4_frac	SYTO_5_num	SYTO_5_frac	SYTO_6_num	SYTO_6_frac	SYTO_7_num	SYTO_7_frac	SYTO_8_num	SYTO_8_frac	SYTO_9_num	SYTO_9_frac	Total_A_num	Total_A_frac	Total_B_num	Total_B_frac	Total_C_num	Total_C_frac
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Phyllobacterium	Phyllobacterium sp. T1018	555316	S	955	0.00007	487	0.00006	279	0.00003	708	0.0001	1018	0.00013	1682	0.00014	1023	0.0001	1370	0.00013	1156	0.00004	473	0.00006	440	0.00003	974	0.00007	1669	0.00006	959	0.00006	1957	0.00007	517	0.00004	686	0.00005	652	0.00005	826	0.00005	819	0.00006	54	0.00006	1748	0.00006	388	0.00004	1200	0.00005	1155	0.00009	1201	0.00009	1549	0.00008	954	0.00007	495	0.00006	2525	0.00007	3839	0.00007	4639	0.00006	3193	0.00006
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Phyllobacterium	Phyllobacterium sp. 628	2718938	S	431	0.00003	411	0.00005	195	0.00002	433	0.00006	416	0.00005	1057	0.00009	835	0.00008	1274	0.00012	533	0.00002	296	0.00004	181	0.00001	367	0.00002	895	0.00003	677	0.00004	1084	0.00004	278	0.00002	271	0.00002	440	0.00004	489	0.00003	347	0.00002	23	0.00002	1158	0.00004	237	0.00003	667	0.00003	819	0.00006	819	0.00006	1264	0.00006	465	0.00003	290	0.00004	1214	0.00003	2133	0.00004	2497	0.00003	1772	0.00003
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Phyllobacterium	Phyllobacterium sp. T1293	555317	S	344	0.00002	249	0.00003	279	0.00003	498	0.00007	277	0.00004	968	0.00008	608	0.00006	423	0.00004	677	0.00002	479	0.00006	235	0.00001	135	0.00001	795	0.00003	471	0.00003	1015	0.00003	297	0.00002	230	0.00002	200	0.00002	452	0.00003	343	0.00002	18	0.00002	1042	0.00003	125	0.00001	579	0.00002	741	0.00005	747	0.00005	1060	0.00005	402	0.00003	299	0.00004	1154	0.00003	2158	0.00004	2612	0.00004	1700	0.00003
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Phyllobacterium	Phyllobacterium zundukense	1867719	S	750	0.00005	755	0.00009	357	0.00004	1000	0.00014	763	0.0001	1725	0.00015	1102	0.00011	990	0.00009	1016	0.00004	547	0.00007	425	0.00003	800	0.00005	1317	0.00005	1129	0.00007	1857	0.00006	530	0.00004	565	0.00004	505	0.00004	799	0.00005	602	0.00004	47	0.00005	1642	0.00005	398	0.00004	1224	0.00005	1291	0.0001	1312	0.0001	2078	0.0001	963	0.00007	568	0.00007	2599	0.00007	4633	0.00008	5510	0.00008	3784	0.00007
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Roseitalea	Roseitalea porphyridii	1852022	S	1937	0.00014	2127	0.00025	656	0.00006	1191	0.00017	1784	0.00024	3290	0.00028	2470	0.00025	1729	0.00016	2292	0.00008	1113	0.00014	997	0.00006	1112	0.00007	3788	0.00014	2230	0.00013	4199	0.00014	1191	0.00009	1144	0.00009	1159	0.0001	2031	0.00012	1386	0.0001	107	0.00011	4248	0.00014	988	0.00011	3161	0.00012	2549	0.00019	2416	0.00018	3305	0.00017	2129	0.00015	1416	0.00018	6053	0.00016	9896	0.00018	12676	0.00018	8126	0.00015
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Oricola	Oricola thermophila	2742145	S	1385	0.0001	1449	0.00017	513	0.00005	1746	0.00025	1567	0.00021	2513	0.00022	1912	0.00019	1204	0.00011	1832	0.00006	658	0.00009	889	0.00006	1408	0.00009	2432	0.00009	1660	0.0001	3221	0.00011	847	0.00006	1022	0.00008	1016	0.00009	1428	0.00008	1063	0.00007	81	0.00008	3145	0.0001	725	0.00008	2304	0.00009	1804	0.00013	1955	0.00014	2650	0.00013	1408	0.0001	935	0.00012	4462	0.00012	7124	0.00013	9038	0.00013	5892	0.00011
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Hoeflea	Hoeflea phototrophica	244596	S	717	0.00005	700	0.00008	296	0.00003	807	0.00012	722	0.0001	2094	0.00018	1246	0.00013	1298	0.00012	1261	0.00004	509	0.00007	465	0.00003	906	0.00006	1561	0.00006	1076	0.00006	1766	0.00006	568	0.00004	535	0.00004	400	0.00003	1176	0.00007	638	0.00004	46	0.00005	2036	0.00007	486	0.00005	1379	0.00005	1286	0.0001	1167	0.00008	1727	0.00009	979	0.00007	693	0.00009	3344	0.00009	4148	0.00007	5256	0.00007	3386	0.00006
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Hoeflea	Hoeflea sp. IMCC20628	1620421	S	632	0.00004	857	0.0001	262	0.00003	816	0.00012	875	0.00012	1718	0.00015	731	0.00007	1304	0.00012	1114	0.00004	487	0.00006	388	0.00002	790	0.00005	1453	0.00005	961	0.00006	1701	0.00006	509	0.00004	471	0.00004	592	0.00005	839	0.00005	625	0.00004	32	0.00003	1881	0.00006	425	0.00005	1210	0.00005	796	0.00006	879	0.00006	1248	0.00006	836	0.00006	606	0.00008	2589	0.00007	4001	0.00007	4759	0.00007	3347	0.00006
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Salaquimonas	Salaquimonas pukyongi	2712698	S	620	0.00004	333	0.00004	166	0.00002	250	0.00004	567	0.00007	1130	0.0001	794	0.00008	633	0.00006	823	0.00003	367	0.00005	325	0.00002	492	0.00003	940	0.00003	603	0.00004	1179	0.00004	407	0.00003	451	0.00003	413	0.00003	672	0.00004	395	0.00003	25	0.00003	1455	0.00005	369	0.00004	923	0.00004	640	0.00005	642	0.00005	998	0.00005	558	0.00004	406	0.00005	1834	0.00005	2253	0.00004	2710	0.00004	1823	0.00003
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Lentilitoribacter	Lentilitoribacter sp. Alg239-R112	2305987	S	15	0	31	0	40	0	26	0	36	0	98	0.00001	9	0	64	0.00001	81	0	1	0	24	0	30	0	42	0	44	0	89	0	29	0	22	0	46	0	44	0	37	0	4	0	105	0	10	0	82	0	25	0	51	0	77	0	22	0	9	0	62	0	196	0	319	0	208	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella krasnovii	2267275	S	64409	0.00457	34524	0.00411	204881	0.02018	6037	0.00086	5	0	0	0	54	0.00001	1	0	712297	0.02487	86310	0.01116	5277062	0.33201	2845428	0.19069	7651067	0.27795	3908074	0.22829	223800	0.0076	177243	0.01328	313954	0.02382	53011	0.00444	402428	0.02299	311628	0.02176	10544	0.01078	596200	0.01974	2203276	0.23832	5592095	0.21584	92428	0.00685	149940	0.01091	432599	0.02181	57925	0.004	132795	0.01719	811509	0.02118	75	0	126	0	60	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella apis	1686310	S	102	0.00001	94	0.00001	52	0.00001	78	0.00001	116	0.00002	240	0.00002	217	0.00002	210	0.00002	191	0.00001	83	0.00001	42	0	167	0.00001	217	0.00001	129	0.00001	142	0	72	0.00001	84	0.00001	32	0	85	0	60	0	3	0	191	0.00001	17	0	139	0.00001	82	0.00001	145	0.00001	159	0.00001	100	0.00001	68	0.00001	369	0.00001	589	0.00001	783	0.00001	590	0.00001
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella sp. HY038	2759660	S	19	0	16	0	40	0	0	0	41	0.00001	106	0.00001	96	0.00001	78	0.00001	70	0	0	0	24	0	16	0	93	0	35	0	50	0	27	0	37	0	24	0	10	0	11	0	2	0	52	0	0	0	30	0	56	0	28	0	56	0	42	0	60	0.00001	116	0	194	0	239	0	207	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella sp. Coyote22sub2	1933911	S	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella sp. WD16.2	1933904	S	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	8	0	2	0	3	0	1	0	2	0	4	0	1	0	1	0	9	0	0	0	1	0	0	0	7	0	4	0	0	0	0	0	2	0	48	0	68	0	38	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella vinsonii	33047	S	30	0	6	0	11	0	12	0	7	0	76	0.00001	51	0.00001	21	0	5	0	53	0.00001	21	0	47	0	70	0	37	0	35	0	11	0	9	0	17	0	35	0	17	0	0	0	43	0	7	0	49	0	10	0	19	0	16	0	41	0	1	0	72	0	51	0	132	0	92	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella australis	388640	S	26	0	0	0	9	0	0	0	3	0	62	0.00001	18	0	42	0	46	0	0	0	0	0	0	0	24	0	9	0	31	0	17	0	8	0	8	0	11	0	7	0	0	0	36	0	6	0	17	0	11	0	7	0	16	0	8	0	2	0	27	0	106	0	101	0	97	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella grahamii	33045	S	20	0	13	0	0	0	1	0	20	0	0	0	6	0	63	0.00001	0	0	0	0	12	0	9	0	1	0	12	0	22	0	3	0	10	0	0	0	18	0	35	0	0	0	37	0	0	0	15	0	1	0	5	0	4	0	9	0	2	0	30	0	49	0	94	0	61	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella quintana	803	S	16	0	0	0	9	0	0	0	1	0	0	0	23	0	36	0	0	0	0	0	5	0	0	0	9	0	5	0	27	0	0	0	1	0	0	0	4	0	9	0	0	0	17	0	2	0	17	0	4	0	6	0	15	0	6	0	2	0	3	0	50	0	86	0	47	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella birtlesii	111504	S	11	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	4	0	2	0	6	0	0	0	0	0	8	0	1	0	2	0	0	0	5	0	9	0	0	0	5	0	17	0	0	0	2	0	49	0	59	0	48	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella alsatica	52764	S	11	0	1	0	8	0	0	0	28	0	11	0	49	0	62	0.00001	11	0	4	0	1	0	0	0	25	0	15	0	9	0	3	0	2	0	0	0	10	0	4	0	0	0	17	0	1	0	26	0	4	0	15	0	2	0	10	0	2	0	48	0	37	0	66	0	47	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella machadoae	2893471	S	9	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	28	0	3	0	5	0	4	0	4	0	2	0	0	0	4	0	15	0	0	0	9	0	2	0	2	0	0	0	4	0	2	0	1	0	0	0	5	0	55	0	87	0	58	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella tribocorum	85701	S	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	29	0	1	0	1	0	2	0	4	0	5	0	0	0	0	0	7	0	37	0	48	0	76	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella schoenbuchensis	165694	S	6	0	14	0	26	0	0	0	5	0	75	0.00001	1	0	0	0	0	0	9	0	0	0	0	0	0	0	2	0	4	0	1	0	4	0	0	0	21	0	5	0	0	0	0	0	0	0	2	0	13	0	10	0	38	0	7	0	0	0	1	0	25	0	27	0	24	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella ancashensis	1318743	S	6	0	0	0	41	0	2	0	4	0	3	0	0	0	0	0	4	0	0	0	2	0	0	0	7	0	2	0	4	0	7	0	0	0	8	0	6	0	1	0	1	0	11	0	0	0	4	0	15	0	8	0	15	0	8	0	3	0	21	0	52	0	53	0	37	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella bovis	155194	S	5	0	11	0	5	0	17	0	23	0	3	0	0	0	0	0	12	0	1	0	1	0	0	0	18	0	7	0	0	0	4	0	4	0	2	0	3	0	3	0	0	0	26	0	0	0	0	0	0	0	4	0	15	0	1	0	2	0	4	0	25	0	101	0	76	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella henselae	38323	S	5	0	0	0	21	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	21	0	8	0	4	0	7	0	2	0	7	0	2	0	9	0	0	0	38	0	5	0	12	0	15	0	15	0	18	0	6	0	2	0	27	0	57	0	108	0	47	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella bacilliformis	774	S	4	0	0	0	2	0	0	0	0	0	13	0	0	0	0	0	9	0	0	0	0	0	13	0	2	0	3	0	1	0	0	0	0	0	2	0	10	0	6	0	0	0	59	0	3	0	9	0	3	0	9	0	26	0	2	0	5	0	8	0	57	0	68	0	72	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella harrusi	2961895	S	4	0	0	0	16	0	1	0	1	0	5	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	5	0	1	0	1	0	1	0	0	0	5	0	4	0	0	0	29	0	0	0	3	0	2	0	3	0	12	0	0	0	0	0	31	0	42	0	69	0	39	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella clarridgeiae	56426	S	2	0	0	0	12	0	0	0	1	0	12	0	4	0	0	0	10	0	0	0	0	0	0	0	4	0	4	0	5	0	3	0	1	0	4	0	0	0	4	0	1	0	8	0	0	0	8	0	2	0	1	0	8	0	0	0	10	0	13	0	39	0	52	0	41	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella taylorii	33046	S	2	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	0	0	0	3	0	0	0	0	0	13	0	1	0	1	0	2	0	4	0	2	0	0	0	10	0	7	0	5	0	0	0	12	0	44	0	176	0	50	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella elizabethae	807	S	2	0	0	0	0	0	0	0	0	0	3	0	16	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	2	0	0	0	3	0	1	0	0	0	15	0	5	0	1	0	2	0	0	0	5	0	4	0	0	0	7	0	57	0	77	0	28	0
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Xanthobacter	Xanthobacter autotrophicus	280	S	37137	0.00263	18859	0.00225	74264	0.00731	8026	0.00115	2010	0.00027	5006	0.00043	3158	0.00032	2584	0.00024	500707	0.01749	34480	0.00446	33543	0.00211	37784	0.00253	261539	0.0095	209449	0.01224	361681	0.01229	196903	0.01475	232896	0.01767	138268	0.01158	306064	0.01748	112085	0.00783	434	0.00044	416598	0.01379	70949	0.00767	275607	0.01064	136634	0.01013	152384	0.01109	293815	0.01482	134257	0.00926	96657	0.01251	612646	0.01599	11730	0.00021	15415	0.00021	10418	0.0002
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Xanthobacter	Xanthobacter dioxanivorans	2528964	S	3923	0.00028	5263	0.00063	2874	0.00028	5108	0.00073	6870	0.00091	15361	0.00132	8882	0.0009	8978	0.00083	7980	0.00028	2440	0.00032	3600	0.00023	3831	0.00026	10840	0.00039	7765	0.00045	13764	0.00047	4040	0.0003	3782	0.00029	3958	0.00033	6068	0.00035	4595	0.00032	373	0.00038	15690	0.00052	3200	0.00035	9842	0.00038	12058	0.00089	11560	0.00084	14799	0.00075	6715	0.00046	4865	0.00063	19032	0.0005	34710	0.00061	42894	0.0006	28764	0.00054
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Xanthobacter	Xanthobacter sp. YC-JY1	2419844	S	1259	0.00009	1759	0.00021	633	0.00006	1960	0.00028	2303	0.0003	5581	0.00048	3467	0.00035	2983	0.00028	2122	0.00007	755	0.0001	863	0.00005	922	0.00006	2817	0.0001	1951	0.00011	3532	0.00012	1045	0.00008	1158	0.00009	916	0.00008	1394	0.00008	1165	0.00008	104	0.00011	3740	0.00012	910	0.0001	2296	0.00009	2486	0.00018	2961	0.00022	3370	0.00017	1835	0.00013	1232	0.00016	5082	0.00013	11610	0.00021	15535	0.00022	10589	0.0002
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Ancylobacter	Ancylobacter polymorphus	223390	S	2698	0.00019	3407	0.00041	1932	0.00019	3202	0.00046	3503	0.00046	10552	0.0009	6506	0.00066	4969	0.00046	4501	0.00016	1700	0.00022	2224	0.00014	3236	0.00022	7290	0.00026	4829	0.00028	9251	0.00031	2613	0.0002	2594	0.0002	2368	0.0002	3904	0.00022	3019	0.00021	234	0.00024	9598	0.00032	2131	0.00023	6224	0.00024	7319	0.00054	7378	0.00054	10482	0.00053	4805	0.00033	2994	0.00039	12527	0.00033	22828	0.0004	27574	0.00038	18288	0.00035
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Ancylobacter	Ancylobacter sp. TS-1	1850374	S	1966	0.00014	3222	0.00038	1420	0.00014	2852	0.00041	2520	0.00033	7775	0.00067	4006	0.0004	4021	0.00037	3688	0.00013	1162	0.00015	1968	0.00012	2087	0.00014	5243	0.00019	3633	0.00021	6774	0.00023	1973	0.00015	1751	0.00013	1796	0.00015	2765	0.00016	2236	0.00016	183	0.00019	7225	0.00024	1487	0.00016	4328	0.00017	5568	0.00041	5876	0.00043	7287	0.00037	3385	0.00023	2187	0.00028	9124	0.00024	15957	0.00028	20156	0.00028	13648	0.00026
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Ancylobacter	Ancylobacter pratisalsi	1745854	S	1427	0.0001	2189	0.00026	1011	0.0001	2346	0.00034	1819	0.00024	4641	0.0004	3089	0.00031	3076	0.00028	2826	0.0001	1155	0.00015	1064	0.00007	1440	0.0001	3982	0.00014	2922	0.00017	5243	0.00018	1403	0.00011	1377	0.0001	1356	0.00011	2450	0.00014	1719	0.00012	95	0.0001	5024	0.00017	1084	0.00012	3633	0.00014	4090	0.0003	3813	0.00028	5690	0.00029	2389	0.00016	1799	0.00023	6680	0.00017	11423	0.0002	14104	0.0002	9523	0.00018
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Starkeya	Starkeya novella	921	S	2700	0.00019	3161	0.00038	1715	0.00017	3194	0.00046	3787	0.0005	7983	0.00068	5119	0.00052	4100	0.00038	4842	0.00017	1330	0.00017	1977	0.00012	2172	0.00015	5878	0.00021	4061	0.00024	7812	0.00027	2407	0.00018	2009	0.00015	2072	0.00017	3508	0.0002	2543	0.00018	218	0.00022	7709	0.00026	1835	0.0002	5461	0.00021	6228	0.00046	6211	0.00045	8297	0.00042	4163	0.00029	2618	0.00034	10899	0.00028	18984	0.00034	23949	0.00033	15075	0.00028
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Starkeya	Starkeya sp. ORNL1	2709380	S	2356	0.00017	2684	0.00032	1302	0.00013	2742	0.00039	2953	0.00039	6884	0.00059	3935	0.0004	3908	0.00036	4403	0.00015	1758	0.00023	1847	0.00012	2362	0.00016	5753	0.00021	4024	0.00024	7159	0.00024	2035	0.00015	2230	0.00017	2134	0.00018	3185	0.00018	2422	0.00017	156	0.00016	8097	0.00027	1948	0.00021	5500	0.00021	5405	0.0004	5517	0.0004	7539	0.00038	3839	0.00026	2467	0.00032	9965	0.00026	17174	0.0003	21581	0.0003	13880	0.00026
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Pseudolabrys	Pseudolabrys taiwanensis	331696	S	1739	0.00012	2331	0.00028	1200	0.00012	2345	0.00034	2573	0.00034	5801	0.0005	3596	0.00036	3390	0.00031	3287	0.00011	1292	0.00017	1220	0.00008	2402	0.00016	4884	0.00018	3777	0.00022	5836	0.0002	1743	0.00013	1795	0.00014	1511	0.00013	2832	0.00016	2162	0.00015	174	0.00018	7526	0.00025	1658	0.00018	4883	0.00019	4453	0.00033	4560	0.00033	6334	0.00032	3322	0.00023	2244	0.00029	9142	0.00024	15648	0.00028	18845	0.00026	11869	0.00022
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Pseudolabrys	Pseudolabrys sp. FHR47	2562284	S	1558	0.00011	1665	0.0002	779	0.00008	1580	0.00023	1829	0.00024	5594	0.00048	2870	0.00029	3067	0.00028	3046	0.00011	1322	0.00017	995	0.00006	2036	0.00014	3756	0.00014	2857	0.00017	5119	0.00017	1560	0.00012	1496	0.00011	1286	0.00011	2071	0.00012	1626	0.00011	148	0.00015	5916	0.0002	1144	0.00012	3469	0.00013	3797	0.00028	3871	0.00028	4870	0.00025	2477	0.00017	1624	0.00021	7487	0.0002	11865	0.00021	14228	0.0002	9156	0.00017
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Labrys	Labrys sp. KNU-23	2789216	S	2055	0.00015	2557	0.0003	1477	0.00015	2800	0.0004	2425	0.00032	5663	0.00049	3598	0.00036	3929	0.00036	3549	0.00012	1376	0.00018	1512	0.0001	2011	0.00013	5303	0.00019	3708	0.00022	6332	0.00022	1699	0.00013	1770	0.00013	1441	0.00012	2936	0.00017	2022	0.00014	146	0.00015	6587	0.00022	1460	0.00016	4187	0.00016	4453	0.00033	4735	0.00034	6584	0.00033	3069	0.00021	1964	0.00025	8837	0.00023	13679	0.00024	17645	0.00025	11803	0.00022
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Azorhizobium	Azorhizobium caulinodans	7	S	2127	0.00015	3550	0.00042	2098	0.00021	3163	0.00045	3048	0.0004	9117	0.00078	5913	0.0006	4260	0.00039	4846	0.00017	1231	0.00016	1986	0.00012	1999	0.00013	6996	0.00025	5235	0.00031	9189	0.00031	2225	0.00017	2152	0.00016	2334	0.0002	3627	0.00021	2852	0.0002	197	0.0002	9409	0.00031	1981	0.00021	5826	0.00022	8372	0.00062	9127	0.00066	11931	0.0006	4223	0.00029	3234	0.00042	12329	0.00032	17000	0.0003	22364	0.00031	14738	0.00028
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Boseaceae	Bosea	Bosea sp. RAC05	1842539	S	3335	0.00024	6493	0.00077	4275	0.00042	5925	0.00085	4628	0.00061	15909	0.00136	8444	0.00085	8952	0.00083	7484	0.00026	2536	0.00033	4139	0.00026	3569	0.00024	13951	0.00051	9950	0.00058	17292	0.00059	4170	0.00031	3919	0.0003	4068	0.00034	6688	0.00038	5217	0.00036	331	0.00034	17007	0.00056	3580	0.00039	11221	0.00043	16316	0.00121	16192	0.00118	22261	0.00112	7865	0.00054	5611	0.00073	23006	0.0006	32715	0.00058	42473	0.00059	28572	0.00054
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Boseaceae	Bosea	Bosea sp. Tri-49	1867715	S	2814	0.0002	5348	0.00064	2781	0.00027	5983	0.00086	3489	0.00046	12040	0.00103	7205	0.00073	6958	0.00064	5527	0.00019	1952	0.00025	2565	0.00016	2878	0.00019	11293	0.00041	7922	0.00046	14563	0.00049	3544	0.00027	3321	0.00025	3265	0.00027	5803	0.00033	4195	0.00029	272	0.00028	14064	0.00047	2748	0.0003	9383	0.00036	11422	0.00085	11509	0.00084	15696	0.00079	6173	0.00043	4292	0.00056	18987	0.0005	28364	0.0005	36362	0.00051	23682	0.00045
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Boseaceae	Bosea	Bosea sp. F3-2	2599640	S	2899	0.00021	5348	0.00064	2550	0.00025	5753	0.00082	3661	0.00048	12404	0.00106	7543	0.00076	6125	0.00057	6668	0.00023	1585	0.0002	2962	0.00019	3277	0.00022	10432	0.00038	7056	0.00041	13731	0.00047	3302	0.00025	3266	0.00025	3263	0.00027	5557	0.00032	4043	0.00028	267	0.00027	14108	0.00047	2647	0.00029	8469	0.00033	11764	0.00087	12046	0.00088	17142	0.00086	6243	0.00043	4231	0.00055	18296	0.00048	27832	0.00049	35369	0.00049	23404	0.00044
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Boseaceae	Bosea	Bosea sp. ANAM02	2020412	S	2778	0.0002	4428	0.00053	3515	0.00035	5505	0.00079	3407	0.00045	11987	0.00103	7167	0.00072	4772	0.00044	6139	0.00021	1488	0.00019	2618	0.00016	2623	0.00018	10373	0.00038	7322	0.00043	13654	0.00046	3383	0.00025	2966	0.00023	3233	0.00027	4962	0.00028	4192	0.00029	293	0.0003	12684	0.00042	2513	0.00027	8042	0.00031	12769	0.00095	12920	0.00094	16626	0.00084	5241	0.00036	4378	0.00057	15682	0.00041	26252	0.00046	34182	0.00047	22204	0.00042
